id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48072454,Family friendly spring joy apartment & terrace,387595193,Standbyme,Eixample,l'Antiga Esquerra de l'Eixample,41.38895,2.16164,Entire home/apt,124,4,24,2022-01-14,2.15,5,38,24,HUTB-003232
48076655,Sagrada Room,264905862,Joerg,Ciutat Vella,el Raval,41.38334,2.16644,Private room,24,32,1,2021-10-02,0.19,10,56,1,
48451141,Modern Attic near Pl España with  sunny terrace,1627385,Igor,Sants-Montjuïc,Hostafrancs,41.37518,2.14444,Entire home/apt,49,32,3,2022-02-13,0.32,1,42,3,
48459666,Sonder Vasanta | Stellar King Room,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.39117,2.17168,Private room,121,1,6,2021-11-14,0.55,31,358,6,HB-004519
48485023,CENTRAL Gotico near Marina Beach Balcony Monthly,270314912,Guido,Ciutat Vella,el Barri Gòtic,41.380989,2.177081,Entire home/apt,100,30,1,2021-12-25,0.39,2,83,1,Exempt
48505505,3 Bedrooms Apartment next to Forum with Balcony,391416308,Alfonso,Sant Martí,el Besòs i el Maresme,41.41274,2.21747,Entire home/apt,49,32,2,2022-01-31,0.61,3,261,2,
48544357,"Apt con SPA, piscina, gym, a 2 min de Pl. Cataluña",10380563,Tendency,Eixample,la Dreta de l'Eixample,41.38795,2.16649,Entire home/apt,112,32,4,2022-01-13,0.43,47,218,4,
48578421,CLASSBEDROOM GOTHIC RAMBLAS 4 APARTMENT,6099660,ClassBedroom,Ciutat Vella,el Barri Gòtic,41.38011,2.17691,Entire home/apt,93,1,20,2022-02-22,3.19,30,181,20,HUTB-000118
48585016,"Casa Cipriani Eixample, managed by Laia Super-Host",7197028,Alfredo,Eixample,la Dreta de l'Eixample,41.39276,2.1741,Entire home/apt,175,1,52,2022-03-05,4.98,1,299,52,HUTB-004932
48585443,Cozy Apartment with Terrace in Parallel Avenue,391416308,Alfonso,Ciutat Vella,el Raval,41.375244,2.168731,Entire home/apt,59,32,4,2021-11-12,0.41,3,258,4,
48585721,PUMORI - Two bedroom apartment in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40094185377464,2.1538704897102403,Entire home/apt,120,31,0,,,90,0,0,
48585951,3 Bedrooms Apartment in the Historical Centre,391416308,Alfonso,Ciutat Vella,el Barri Gòtic,41.38169,2.18084,Entire home/apt,85,32,3,2022-03-04,0.49,3,38,3,
48586390,ROVIRA - One bedroom apartment in Penedes,346367515,Ukio,Gràcia,la Vila de Gràcia,41.39992,2.15922,Entire home/apt,97,31,0,,,90,0,0,
48586985,AMAZONAS - Three bedroom duplex in Gracia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40703,2.15089,Entire home/apt,153,31,0,,,90,0,0,
48596172,HABITACIÓN CERCA A SAGRADA FAMILIA Y PLAYA,205570052,Daniel,Eixample,el Fort Pienc,41.40128,2.18407,Private room,44,2,53,2022-02-20,4.91,4,147,53,Exempt
48596258,New Studio Near Famous Ramblas and Boqueria Market,17768217,Luciana,Ciutat Vella,el Raval,41.37969,2.16642,Entire home/apt,41,31,2,2021-08-18,0.25,1,102,2,
48596511,"Wohnung in Strandnähe, Terrasse NICHT privat",22110879,Renate,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40472,2.21022,Entire home/apt,120,1,9,2022-02-23,0.77,4,329,9,HUTB002700
48596879,Apartamento exterior con vistas a Passeig de Colom,371760227,Miguel Angel,Ciutat Vella,el Barri Gòtic,41.3803,2.18052,Entire home/apt,261,1,19,2021-12-05,1.57,4,0,19,HB-004711
48598233,Cómodo apartamento  con gran terraza.,9534151,Pla Pastrana,Sants-Montjuïc,Sants,41.37671,2.13677,Entire home/apt,80,31,2,2022-01-21,0.59,5,278,2,Exempt
48623896,BUENAVENTURA PRIVATE ROOM IN GIRL-FEMALE APARTMENT,392248330,Carolina And Camilo,Sant Martí,el Parc i la Llacuna del Poblenou,41.392,2.18422,Private room,99,7,0,,,1,78,0,HUTB-003677
48639912,Apartamento Grandeluxe by Miró EnjoyBCN Apts,39328627,Enjoybcn,Eixample,Sant Antoni,41.38583,2.16391,Entire home/apt,659,1,4,2021-10-24,0.56,5,288,4,HUTB-009932
48643941,Nice Apartment with SmartTV. Free parking area.,69849079,Dmitri,Sant Martí,la Verneda i la Pau,41.4227,2.20536,Entire home/apt,45,30,4,2021-12-27,0.44,1,0,4,
48283609,Unique Smart Home-Office Penthouse with 360Gardens,31383221,Rajesh,Les Corts,Pedralbes,41.39116,2.12652,Entire home/apt,504,31,0,,,5,65,0,
48290703,Blanc Guest House- Doble exterior baño compartido,385460765,Blanc,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39652,2.15095,Private room,68,1,21,2022-02-13,2.59,2,11,21,HUTB-004388
48292590,Hotel Brummell Double room with pool views,370689974,Hotel Brummell,Sants-Montjuïc,el Poble Sec,41.37166,2.16642,Private room,116,1,1,2021-11-25,0.28,2,276,1,HUTB-004668
48306346,My Address in Palau,4985749,My Address,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38663,2.17608,Entire home/apt,43,100,0,,,18,131,0,
48314014,118. Futbol B21 Apartment,396363,Alcambarcelona,Les Corts,la Maternitat i Sant Ramon,41.38084,2.12681,Entire home/apt,198,1,2,2021-04-24,0.17,90,153,2,HUTB-012901
48316124,Habitación doble baño privado Sagrada Família,386695668,Joan,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40383,2.16763,Private room,20,31,0,,,3,242,0,
48316428,Habitación con baño dentro. Sagrada Família,386695668,Joan,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40527,2.16905,Private room,18,31,1,2021-11-09,0.24,3,295,1,
48320838,Sunny Modernistic Family  Flat in Gracia + Parking,7332265,Miriam,Gràcia,la Vila de Gràcia,41.40082,2.15321,Entire home/apt,175,31,0,,,2,36,0,
48321661,BRAND NEW DESIGN LOFT IN GOTIC QUARTER FIBER/WIFI,236780349,Carmen,Ciutat Vella,el Barri Gòtic,41.38157,2.17643,Entire home/apt,85,31,7,2021-12-04,0.60,1,51,7,Exempt
48323857,Family friendly spring delight with terrace 2 Bdr,387595193,Standbyme,Eixample,l'Antiga Esquerra de l'Eixample,41.38957,2.1607,Entire home/apt,118,4,33,2022-02-22,2.95,5,44,33,HUTB-003235
48324119,Pier 1 - Cosy apartment next to the city centre.,3775349,Mafe,Ciutat Vella,el Barri Gòtic,41.38018,2.18088,Entire home/apt,60,31,0,,,35,296,0,
48324748,Estudio duplex con patio a 1´del metro Mercat L5,187494825,Gerard,Sants-Montjuïc,Sants,41.37107,2.13198,Entire home/apt,37,31,4,2022-01-03,0.38,9,341,4,Exempt
48325996,Luxury Room with En Suite Bathroom,325879968,Lorenzo And  Cristina,Ciutat Vella,la Barceloneta,41.38157,2.18585,Private room,79,1,65,2022-03-28,6.07,6,246,65,hutb-123456
48330160,Habitación Individual en Sagrada Familia,22756190,Eduard,Eixample,la Sagrada Família,41.40853,2.17374,Private room,27,31,1,2021-08-08,0.14,1,225,1,
48331504,Sonder Vasanta | Superior King Room,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.39042,2.17165,Private room,102,1,21,2022-02-21,1.86,31,340,21,HB-004519
48331557,Sonder Vasanta | Queen Room w/ Balcony,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.38988,2.17293,Private room,100,1,42,2022-02-09,3.70,31,363,42,HB-004519
48346365,Refurbished 2 bedroom apartment in Poble Sec,130223809,Daiga,Sants-Montjuïc,el Poble Sec,41.37357,2.16008,Entire home/apt,43,32,1,2021-08-06,0.14,52,309,1,
48348783,Sonder Vasanta | Queen Room w/ Terrace,388714704,Sonder (Barcelona),Eixample,la Dreta de l'Eixample,41.39028,2.17175,Private room,95,1,67,2022-02-11,6.00,31,359,67,HB-004519
48370319,Lovely small apt in the HEART of Barcelona!,11708293,Rogelio,Ciutat Vella,el Raval,41.38321,2.16539,Entire home/apt,39,32,2,2021-12-19,0.44,1,29,2,
48374582,Private room king size bed with private bathrom,313820188,Muhammad,Ciutat Vella,el Barri Gòtic,41.37993,2.17578,Private room,73,1,11,2022-02-22,1.10,3,90,11,Exempt
48375421,White oasis of Peace with terrace,7959478,Camila,Ciutat Vella,el Barri Gòtic,41.37947,2.17518,Entire home/apt,58,31,2,2022-01-10,0.36,3,28,2,
48387994,🅳🅸🅶🅸🆃🅰🅻   🅽🅾🅼🅰🅳🆂   🅲🅾🅻🅸🆅🅸🅽🅶 ✈,88699083,Oscar ✈ NOMADS COLIVING BCN,Eixample,la Dreta de l'Eixample,41.39516,2.1582,Private room,41,31,9,2022-02-26,0.86,5,271,9,Exempt
48390552,Sonder La Casa Del Sol | Double Room,388714704,Sonder (Barcelona),Gràcia,la Vila de Gràcia,41.40027,2.15598,Private room,87,1,10,2022-01-20,1.47,31,321,10,HB-004855
48390624,Sonder La Casa Del Sol | Accessible Queen Room w/ City View,388714704,Sonder (Barcelona),Gràcia,la Vila de Gràcia,41.40041,2.15739,Private room,96,1,2,2022-01-02,0.30,31,332,2,HB-004855
48390681,Sonder La Casa Del Sol | Queen Room,388714704,Sonder (Barcelona),Gràcia,la Vila de Gràcia,41.40242,2.1571,Private room,90,1,92,2022-02-23,8.09,31,359,92,HB-004855
48390731,Sonder La Casa Del Sol | King Room w/ City View,388714704,Sonder (Barcelona),Gràcia,la Vila de Gràcia,41.40034,2.15757,Private room,93,1,9,2022-02-21,1.67,31,362,9,HB-004855
48390775,Sonder La Casa Del Sol | Superior King Room w/ Balcony,388714704,Sonder (Barcelona),Gràcia,la Vila de Gràcia,41.40048,2.15547,Private room,154,1,3,2022-01-01,0.28,31,345,3,HB-004855
48396208,Stay City Barcelona with wifi,390667970,Danilo,Eixample,la Dreta de l'Eixample,41.3987,2.17412,Entire home/apt,83,3,15,2022-01-02,1.43,1,24,15,HUTB-008560
48396840,Habitacion en el centro de Barcelona,85808864,Rodrigo E.,Eixample,el Fort Pienc,41.39377,2.17947,Private room,13,31,0,,,1,244,0,
48396953,WE ARE NEW!!!  Beautiful 2 bedroom Sagrada Familia,390671331,Elena,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40682,2.16798,Entire home/apt,144,3,3,2022-01-05,0.36,1,275,3,HUTB-002633
48410753,Blasco de Garay - monthly rentals,9478280,Simona & Pia,Sants-Montjuïc,el Poble Sec,41.37399,2.16237,Entire home/apt,33,32,1,2022-02-02,0.79,44,133,1,
48411805,Piquer,9478280,Simona & Pia,Sants-Montjuïc,el Poble Sec,41.37204,2.16884,Entire home/apt,138,32,0,,,44,339,0,HUTB-009738
48432579,Apartment BCN port-Garage opt-. Security priv.,12138466,Iñigo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38301,2.18515,Entire home/apt,81,32,3,2022-01-31,0.42,1,297,3,
48433403,Luxury Catalan flat in Port Vell,250042982,Nerea,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.381805,2.183513,Entire home/apt,84,1,1,2021-12-23,0.38,24,254,1,Exempt
48433703,Luxury flat in front of La Sagrada,250042982,Nerea,Eixample,la Sagrada Família,41.403118,2.176476,Entire home/apt,75,1,2,2021-10-16,0.30,24,297,2,Exempt
48446266,🅳🅸🅶🅸🆃🅰🅻   🅽🅾🅼🅰🅳🆂   🅲🅾🅻🅸🆅🅸🅽🅶 ✈,88699083,Oscar ✈ NOMADS COLIVING BCN,Eixample,la Dreta de l'Eixample,41.39606,2.15766,Private room,43,31,5,2021-11-28,0.83,5,230,5,Exempt
48781697,"30m2, sunny and quite room for long term",77548260,Antonio,Eixample,la Dreta de l'Eixample,41.39646,2.17666,Private room,21,32,3,2021-11-13,0.43,10,254,3,
48782856,Bright double room with balcony,13530812,Ninna,Eixample,la Dreta de l'Eixample,41.39864,2.1708,Private room,40,6,16,2021-11-09,1.51,10,304,16,Exempt
48680313,Habitación privada en zona exclusiva de Barcelona,57480262,Manuel,Horta-Guinardó,el Guinardó,41.41664,2.17353,Private room,55,2,3,2022-03-05,1.32,1,349,3,Exempt
48687394,RAMBLAS TWO BEDROOM APARTMENT,383697,Anna,Ciutat Vella,el Raval,41.38566,2.16739,Entire home/apt,106,1,17,2022-01-24,2.12,10,173,17,HUTB-001778
48687751,STUDIO ROOMS PARALEL 1,4494303,Xavier,Sants-Montjuïc,el Poble Sec,41.37322,2.16603,Private room,21,30,0,,,3,192,0,Exempt
48687838,Apartamento tranquilo Lesseps,238503767,Apartamentos Sata Park Guell Area,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40464,2.14796,Entire home/apt,47,32,0,,,5,20,0,
48688555,Correos 2 - Corporate apartment in the Gòtic,3775349,Mafe,Ciutat Vella,el Barri Gòtic,41.38024,2.17955,Entire home/apt,95,31,1,2021-04-14,0.09,35,11,1,
48693544,Studio(+de 32 noches) NEAR BEACH deco vintage 1780,4231218,Alberto,Ciutat Vella,el Barri Gòtic,41.37959,2.17783,Entire home/apt,52,32,3,2022-02-23,0.35,1,82,3,
48693788,Apartment MIRLAND,390203594,Cristina,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41274,2.13792,Entire home/apt,110,1,0,,,14,268,0,Exempt
48693789,Apartment SWEET BCN,390203594,Cristina,Eixample,la Sagrada Família,41.40534,2.18106,Entire home/apt,110,1,1,2021-09-01,0.16,14,215,1,Exempt
48708767,(Chalet) Precioso studio a pocos metro del Barça,274576861,Katly,Sants-Montjuïc,Sants - Badal,41.37567,2.12786,Entire home/apt,46,30,1,2021-12-10,0.33,5,316,1,
48712621,Piso en Metro Jaume,132884761,Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38627,2.18008,Private room,25,33,0,,,1,269,0,
48715023,BOQUERIA,47171261,Lodging Team,Ciutat Vella,el Barri Gòtic,41.38172,2.17335,Entire home/apt,129,32,3,2021-12-06,0.32,66,218,3,
48715762,Very good location 2 Bedrooms,387595193,Standbyme,Eixample,l'Antiga Esquerra de l'Eixample,41.39022,2.15993,Entire home/apt,120,4,29,2022-01-20,2.69,5,73,29,HUTB-003233
48716654,Big Terrace in a lovely Penthouse in Barcelona,187313384,Antoni,Sant Andreu,la Trinitat Vella,41.45268,2.19125,Entire home/apt,72,31,0,,,3,232,0,
48727698,Cozy dúplex in Sants,1391607,Aline I Andrea,Sants-Montjuïc,Sants,41.37524,2.13971,Entire home/apt,70,3,12,2022-02-21,1.08,83,242,12,HUTB-008160
48730635,Gran Via de les Corts Catalanes 5 bedroom apartment with terrace,356720969,Alma,Eixample,la Dreta de l'Eixample,41.39237,2.17453,Entire home/apt,127,45,1,2021-08-20,0.15,28,0,1,
48731201,"Exclusive | Huge 4 Double Bedroom, City Center",356720969,Alma,Eixample,la Dreta de l'Eixample,41.40009,2.16682,Entire home/apt,79,3,19,2022-02-21,2.44,28,324,19,HUTB-007079
48731611,TEFE - Two Bedrooms apartment in Gracia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.39907,2.15572,Entire home/apt,146,31,0,,,90,1,0,
48733104,Spacious and Elegant 4 Bedroom with Private Terrace,356720969,Alma,Eixample,el Fort Pienc,41.40053,2.17854,Entire home/apt,69,4,13,2022-02-19,1.76,28,319,13,HUTB-003467
48737020,步行2分钟到圣家堂的双人间,259054468,空如,Eixample,la Sagrada Família,41.40316,2.17223,Private room,33,3,60,2022-03-06,5.71,4,202,60,Exempt
48744106,Cozy double room in Gracia,251979803,Nadia,Gràcia,la Vila de Gràcia,41.39852,2.15662,Private room,41,1,0,,,1,222,0,Exempt
48748526,Amazing penthouse in the heart of Barcelona,299462,Stay U-Nique,Eixample,la Dreta de l'Eixample,41.39102,2.164,Entire home/apt,157,1,26,2022-03-06,2.25,114,326,26,HUTB-004246
48751378,STUDIO ROOMS PARALEL 2,4494303,Xavier,Sants-Montjuïc,el Poble Sec,41.37224,2.16594,Private room,15,30,0,,,3,222,0,Exempt
48752159,STUDIO ROOMS PARALEL 3,4494303,Xavier,Sants-Montjuïc,el Poble Sec,41.37363,2.16414,Private room,14,30,4,2022-03-01,0.75,3,70,4,Exempt
48756725,Sunny Luxury Room with Balcony - Plaza Universidad,385451930,Claudia,Ciutat Vella,el Raval,41.38186,2.16396,Private room,35,7,0,,,2,252,0,Exempt
48763898,Cozy Sunny room @ Very Central Barcelona,173771925,Benzi,Eixample,el Fort Pienc,41.39521,2.17647,Private room,49,6,11,2022-03-03,1.03,7,52,11,Exempt
48776953,Spacious loft style 2 bedroom Sant Antoni,5264883,Unique,Ciutat Vella,el Raval,41.3818,2.16357,Entire home/apt,87,32,1,2021-05-06,0.10,43,278,1,
48779003,Double spacious room in luxury flat,14137722,Khaled,Eixample,el Fort Pienc,41.39933,2.18234,Private room,20,15,0,,,1,0,0,Exempt
48792631,LIGHTFUL & MODERN FLAT OLD TOWN'S CENTRE WIFI,240384209,Carmen,Ciutat Vella,el Raval,41.38302,2.16456,Entire home/apt,120,7,1,2022-01-23,0.63,2,24,1,Exempt
48792674,GORGEOUS FLAT IN BORN AREA CENTRE PARK CIUTADELLA,240384209,Carmen,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38849,2.18142,Entire home/apt,131,7,7,2022-02-23,1.76,2,40,7,Exempt
48793545,"Luxury city view,  Terrace +Queen size",173771925,Benzi,Eixample,la Dreta de l'Eixample,41.39599,2.17516,Private room,159,3,0,,,7,159,0,Exempt
48803774,Charming apartment in Poble Sec,299462,Stay U-Nique,Sants-Montjuïc,el Poble Sec,41.37422,2.16801,Entire home/apt,99,1,24,2022-02-13,2.16,114,358,24,HUTB-008491
48812211,"Modern apartment in the Borne, Barcelona center",393764476,Andreas,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38892,2.18097,Entire home/apt,79,3,14,2021-12-20,2.13,1,43,14,Exempt
48815565,42sqm Suite Next to Plaza Catalunya,266657277,Marco,Ciutat Vella,el Barri Gòtic,41.38524,2.1731,Private room,52,1,35,2022-02-23,3.06,15,329,35,Exempt
48866420,"Cerca del metro , good feeling",78288834,Benjamin,Sants-Montjuïc,la Bordeta,41.36965,2.13209,Private room,22,3,0,,,1,0,0,Exempt
48876081,ATACAMA - One Bedroom Apartment in Enric Granados,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.39041,2.15821,Entire home/apt,151,31,0,,,90,11,0,
48899189,Guell Room,264905862,Joerg,Ciutat Vella,el Raval,41.38183,2.16507,Private room,20,32,1,2021-08-18,0.15,10,245,1,
48910792,🅳🅸🅶🅸🆃🅰🅻   🅽🅾🅼🅰🅳🆂   🅲🅾🅻🅸🆅🅸🅽🅶 ✈,88699083,Oscar ✈ NOMADS COLIVING BCN,Eixample,la Dreta de l'Eixample,41.39521,2.158282,Private room,33,31,1,2021-09-03,0.16,5,230,1,Exempt
48914602,Modern loft style apartment in Gracia,57859195,Gustav,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40864,2.16211,Entire home/apt,60,31,6,2022-01-08,0.62,2,89,6,
48927453,10 BED MIXED DORM PRIVATE SantJordi SagradaFamilia,308685811,Sant Jordi Hostels,Sant Martí,el Camp de l'Arpa del Clot,41.409908,2.179143,Hotel room,236,1,0,,,21,299,0,AJ000517
48932067,Habitación privada doble y baño compartido,238253143,Bird House,Eixample,Sant Antoni,41.38226,2.15994,Private room,82,2,12,2021-09-23,1.13,9,240,12,AJ000680
48948590,Paseo de Gracia Apartment 4 1,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.39908,2.16538,Entire home/apt,149,3,15,2021-11-22,1.32,28,215,15,HUTB-010241
48956813,Piso con 3 habitaciones y 2 baños,64805231,Marc,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40442,2.14168,Entire home/apt,90,180,1,2021-07-31,0.13,12,282,1,
48976139,PRIVATE DOUBLE CENTRAL ROOM,394998732,Antonio,Eixample,la Dreta de l'Eixample,41.39869,2.16962,Private room,40,10,26,2022-02-23,2.38,3,323,26,Exempt
48977007,Amazing Flat in Barcelona Center,393736587,Alex,Eixample,la Dreta de l'Eixample,41.38883,2.16548,Entire home/apt,80,31,1,2021-09-01,0.16,1,45,1,
48977849,Duplex Style in Gracia Senyores,351328829,Daniel,Gràcia,la Vila de Gràcia,41.40698,2.15916,Entire home/apt,104,3,5,2022-02-27,1.60,7,341,5,HUTB-001223
48992097,Student Only Property: Competative XL Single Rooms,226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39843,2.15821,Private room,68,90,0,,,152,358,0,
48992112,Student Only Property: Handsome Twin Studios(per person),226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39802,2.15642,Entire home/apt,41,90,0,,,152,358,0,
48992130,Student Only Property: Cozy Single Rooms,226804666,Miroslav,Gràcia,la Vila de Gràcia,41.3986,2.15678,Private room,57,90,0,,,152,358,0,
48992142,Student Only Property: Incredible Large Single Rooms,226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39851,2.15685,Private room,62,90,0,,,152,358,0,
48992323,Student Only Property: Classy Twin Rooms(per person),226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39868,2.15828,Private room,36,90,0,,,152,358,0,
48992330,Student Only Property: Magnificent XL Twin Studios(per person),226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39721,2.15644,Entire home/apt,42,90,0,,,152,358,0,
48992344,Student Only Property: Majestic Twin Studios with a Terrace(per person),226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39846,2.15821,Entire home/apt,45,90,0,,,152,358,0,
48992371,Student Only Property: Huge Twin Rooms with Private Terrace for Individual Use,226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39668,2.15698,Private room,74,90,0,,,152,358,0,
48992389,Student Only Property: Special Twin Rooms with Private Terrace(per person),226804666,Miroslav,Gràcia,la Vila de Gràcia,41.39875,2.15866,Private room,41,90,0,,,152,358,0,
48992403,Student Only Property: Spotless Large twin room（Half board）(per person),226804666,Miroslav,Les Corts,Pedralbes,41.38884,2.12569,Private room,45,300,0,,,152,358,0,
48992417,Student Only Property: Trendy Twin room（Half board）(per person),226804666,Miroslav,Les Corts,la Maternitat i Sant Ramon,41.38748,2.12557,Private room,43,300,0,,,152,358,0,
48992434,Student Only Property: Exquisite Single room with shared bathroom（Half board）,226804666,Miroslav,Les Corts,les Corts,41.38804,2.1276,Private room,49,300,0,,,152,358,0,
48992448,Student Only Property: Awesome Single room（Half board）,226804666,Miroslav,Les Corts,la Maternitat i Sant Ramon,41.38707,2.12709,Private room,50,300,0,,,152,358,0,
48992465,Student Only Property: Lovely Single room with shared bathroom（Full board）,226804666,Miroslav,Les Corts,Pedralbes,41.38919,2.12599,Private room,54,300,0,,,152,358,0,
48992475,Student Only Property: Shiny Twin room（Full board）(per person),226804666,Miroslav,Les Corts,Pedralbes,41.38934,2.12706,Private room,49,300,0,,,152,358,0,
48994350,BEAUTIFUL DOUBLE ROOM+TERRACE,13530812,Ninna,Eixample,la Dreta de l'Eixample,41.39663,2.16964,Private room,40,6,27,2022-02-20,2.42,10,335,27,Exempt
49007560,Habitación con baño privado en piso compartido,192427646,Laura,Gràcia,la Vila de Gràcia,41.40211,2.16004,Private room,65,1,21,2021-12-29,3.37,2,69,21,Exempt
49011994,"*NEXT  BEACH*UPF, CCGLorias *Double Bed Single Use",118017369,Silvia,Sant Martí,el Poblenou,41.39847,2.20315,Private room,29,120,2,2022-02-12,0.27,1,223,2,
49021479,Espléndido piso en la zona alta de Barcelona.,224618386,EnjoyBcn,Les Corts,Pedralbes,41.38678,2.10697,Entire home/apt,140,32,0,,,24,89,0,
49026942,Stunning views onto the sea!,38461119,Caroline,Ciutat Vella,la Barceloneta,41.378967,2.191798,Entire home/apt,64,32,2,2021-12-13,0.47,1,253,2,Exempt
49028532,"Comfort central spring glow, 2 Bbr",387595193,Standbyme,Eixample,l'Antiga Esquerra de l'Eixample,41.38846,2.16101,Entire home/apt,130,4,15,2022-01-01,1.57,5,73,15,HUTB-003234
49032197,Cozy design apartment Enric granados center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.39246,2.15802,Entire home/apt,120,3,24,2022-02-03,2.40,33,231,24,HUTB-005665
49047789,RENT A ROOM IN STYLISH FLAT IN THE GOTHIC QUARTER,503457,Marisa,Ciutat Vella,el Barri Gòtic,41.37852,2.17652,Private room,29,31,0,,,1,196,0,
49056712,Charming room for rent,246979224,Anna,Horta-Guinardó,Montbau,41.43234,2.14524,Private room,18,3,2,2021-12-29,0.58,2,6,2,Exempt
49070358,Amplia-cómoda habitación en el centro Barcelona,158682058,Anthony,Eixample,Sant Antoni,41.37734,2.15253,Private room,48,2,13,2022-02-13,1.33,2,10,13,Exempt
49084754,NEW ! Art Gallery Apartment Patio,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.3738,2.16405,Entire home/apt,175,3,1,2021-11-27,0.29,30,302,1,HUTB-008593
49085246,NEW!  Musica Apartment,86551441,Maria Soledad,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38618,2.17748,Entire home/apt,80,32,0,,,30,69,0,
49085379,NEW! Penthouse in Borne,86551441,Maria Soledad,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38809,2.17596,Entire home/apt,50,32,0,,,30,69,0,
49091876,Huge & Spacious 3B Apartment Montjuic Fountains!!,328004770,Barnarent,Sants-Montjuïc,el Poble Sec,41.37239,2.1541,Entire home/apt,105,1,4,2021-06-27,0.41,20,0,4,HUTB-010863
49105478,Economic doble room,24711930,Cristina,Ciutat Vella,el Raval,41.38304,2.16513,Private room,32,1,81,2022-03-07,9.92,3,198,81,Exempt
49106791,Luxurious-historical with terrace,180215498,Jordi,Gràcia,la Vila de Gràcia,41.39941,2.15861,Entire home/apt,202,4,24,2022-01-25,2.72,3,126,24,HUTB-004651
49122593,NEW! Sant Domenec 1ro 2da,4396136,Marisa,Gràcia,la Vila de Gràcia,41.4001,2.15528,Entire home/apt,150,3,0,,,35,18,0,HUTB-004845
49129678,CÓMODA HABITACIÓN EN L'EXAMPLE,176961576,Nawal,Eixample,Sant Antoni,41.37953,2.16006,Private room,36,1,2,2021-12-22,0.72,1,336,2,Exempt
49142878,Finca règia en plè cor de Barcelona.,99679304,M. Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39011,2.18058,Entire home/apt,47,32,0,,,3,351,0,
49155456,Habitacion individual luninosa zona tranquila,8964574,Lourdes,Nou Barris,Ciutat Meridiana,41.46193,2.17569,Private room,15,31,2,2021-11-30,0.22,3,65,2,
49158347,CC- Bonito apartamento en casco antiguo,22076771,Luis,Ciutat Vella,el Barri Gòtic,41.38041,2.17913,Entire home/apt,50,31,1,2021-08-31,0.16,24,226,1,
49167459,Modern one bedroom apt. at Barrio Gótico,250042982,Nerea,Ciutat Vella,el Barri Gòtic,41.380714,2.174539,Entire home/apt,375,1,3,2022-02-12,0.31,24,284,3,Exempt
49169069,Spacious two bedroom apartment with balcony,250042982,Nerea,Ciutat Vella,el Barri Gòtic,41.380466,2.174271,Entire home/apt,81,1,2,2021-10-16,0.28,24,319,2,Exempt
49169071,Stunning two bedroom apartment in El Born,250042982,Nerea,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384792,2.179467,Entire home/apt,69,1,2,2021-12-04,0.27,24,238,2,Exempt
49182849,Estudio privado con terraza en piso céntrico,375235871,Julio Manuel,Eixample,Sant Antoni,41.38213,2.15873,Private room,52,4,14,2022-03-08,2.43,2,0,14,Exempt
49183111,Luxurious apartment in Sant Antoni,396198916,Tura,Eixample,Sant Antoni,41.380783,2.163113,Entire home/apt,178,1,21,2022-01-30,2.07,1,336,21,HUTB-011691
