id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50965826,Charming apartment in the heart of Frederiksberg,23451366,Daniel,,Frederiksberg,55.6858,12.53444,Entire home/apt,900,3,7,2022-02-28,1.27,1,308,7,
50965956,Hel lejlighed i Grønttorvet,87065952,Marie Og Esben,,Valby,55.65572,12.505908,Entire home/apt,500,1,3,2021-11-28,0.41,1,0,3,
50966295,Apartment overlooking the lakes,18630516,Nanna,,Indre By,55.69716,12.57877,Entire home/apt,820,3,0,,,1,1,0,
50966376,Lejlighed tæt på metro og park,18447323,Stine,,sterbro,55.70721,12.56034,Entire home/apt,547,2,4,2021-09-26,0.47,1,0,4,
50968051,Luxury apartment | City center | 5 Rooms | 130 sqm,27652775,Frederik,,Indre By,55.67293,12.57416,Entire home/apt,1899,1,0,,,1,0,0,
50968969,Cozy 2-bedroom apartment in Copenhagen,399072269,Igor,,Amager st,55.64649,12.61788,Entire home/apt,450,2,41,2022-03-27,4.84,1,3,41,
50969851,Stor og lys lejlighed i København lige ved vandet,79533222,Michaela,,Vesterbro-Kongens Enghave,55.64605,12.54935,Entire home/apt,850,2,11,2022-03-13,1.31,1,1,11,
50969889,Bright apartment with two balconies in cosy area,10833930,Kasper,,Vanlse,55.68032,12.48538,Entire home/apt,624,3,7,2022-03-28,0.85,1,3,7,
50970116,"Nice view to the harbor, with balconies, spacious.",216705477,Philip,,Vesterbro-Kongens Enghave,55.64757,12.549,Entire home/apt,1190,3,7,2022-01-03,0.96,1,56,7,
50971878,4 værelses lejlighed i hjertet af København Ø,99701529,Mie,,sterbro,55.70757,12.57732,Entire home/apt,1400,2,4,2021-09-26,0.50,1,175,4,
50972106,Tæt på natur og byens pulserende liv,412272643,Henriette,,Valby,55.67288,12.48306,Entire home/apt,850,2,2,2021-12-17,0.40,1,0,2,
50974066,"Beach apartment, central, spacey and super cozy",6997261,Anne,,Amager st,55.66518,12.62608,Entire home/apt,1200,4,2,2022-01-01,0.27,1,9,2,
50974240,"Spacious, stylish apartment in the heart of Frb",10906970,Adam,,Frederiksberg,55.67687,12.54872,Entire home/apt,2000,3,0,,,1,0,0,
50975048,Nybygget lejlighed i København - tæt på centrum.,49618974,Nicolae,,Valby,55.65348,12.50071,Entire home/apt,593,1,1,2021-09-27,0.16,1,0,1,
50976610,The Lair & The Rainbow Room – w/organic breakfast,31867239,Simon,,Valby,55.64476,12.50365,Private room,1200,1,2,2021-11-23,0.27,7,359,2,
50978224,Rainbow Room & The Ballroom w/organic breakfast,31867239,Simon,,Valby,55.64444,12.50362,Private room,1200,1,0,,,7,364,0,
50978783,Designer rooms w/organic breakfast,31867239,Simon,,Valby,55.64625,12.50223,Private room,1700,1,3,2021-10-30,0.42,7,359,3,
50981118,Attractive location in beautiful Christianshavn,67047382,Jens,,Indre By,55.67606,12.59797,Entire home/apt,1000,2,6,2021-12-11,0.79,1,17,6,
50983274,Unikt beliggende lejlighed på Christianshavn,9221879,Steen Wibe,,Indre By,55.67195,12.5915,Entire home/apt,1210,1,23,2022-03-20,3.00,1,146,23,
50986558,"Ingen støjgener, nær søerne og parker i indre by",412422288,Julie,,Indre By,55.68795,12.56741,Entire home/apt,853,5,0,,,1,0,0,
50990466,"Lovely apartment in CPH, Frederiksberg",24413482,Tanja,,Frederiksberg,55.68654,12.53018,Entire home/apt,1200,1,2,2022-03-27,0.35,1,0,2,
50991322,Historic appartment in coolest area of Copenhagen,412461045,Benjamin,,Indre By,55.68271,12.58435,Entire home/apt,741,7,2,2021-10-20,0.24,1,0,2,
50993422,Cozy apartment in the heart of Copenhagen,33911928,Line,,Indre By,55.68081,12.58434,Entire home/apt,800,1,6,2022-03-27,0.73,1,3,6,
50993532,Gem w. private roof terracce in the heart of cph,49323148,Mie,,Indre By,55.67304,12.58932,Entire home/apt,1500,1,0,,,2,0,0,
50993724,Beautiful and cozy apartment in central Copenhagen,96830274,Laura,,Indre By,55.6855,12.56909,Entire home/apt,1699,5,3,2021-08-21,0.37,1,86,3,
50994978,"Lækker, klassisk, lys lejlighed med solrig altan",1721679,Anne,,sterbro,55.70746,12.57055,Entire home/apt,1000,3,3,2022-02-19,0.37,1,0,3,
50995423,Cozy apartment in the heart of Copenhagen,135059491,Liv,,Vesterbro-Kongens Enghave,55.66785,12.54615,Entire home/apt,921,2,2,2021-10-07,0.27,1,4,2,
50997817,"Unique apartment w. large balcony, Nørrebro metro",72932996,Kristoffer,,Bispebjerg,55.70436,12.53024,Entire home/apt,600,5,2,2021-08-11,0.25,1,0,2,
51005133,Charming and unique  apartment,18316908,Freja,,Brnshj-Husum,55.70416,12.49607,Entire home/apt,400,1,2,2021-11-18,0.42,1,128,2,
51005448,Skøn lejlighed med 3 altaner,275045580,Julius,,Nrrebro,55.69936,12.551,Entire home/apt,990,2,18,2022-03-21,2.14,1,275,18,
51006623,Beautiful 2-bedroom in the heart of Vesterbro,71273295,Rune,,Vesterbro-Kongens Enghave,55.66993,12.546,Entire home/apt,380,5,1,2021-08-13,0.13,1,3,1,
51008408,Bright and beautiful in the center of Copenhagen,400910708,Lone Høberg,,Indre By,55.6826,12.58288,Entire home/apt,1200,5,5,2021-11-30,0.73,1,274,5,
51009809,Charming apartment with balcony - Perfect located,158453326,Oliver,,Vesterbro-Kongens Enghave,55.67149,12.54714,Entire home/apt,914,1,9,2022-02-13,1.09,1,3,9,
51010665,Cosy 1-room apartment in the middle of Nørrebro,22189687,Julie,,Nrrebro,55.69489,12.54178,Entire home/apt,684,2,3,2022-03-06,0.39,1,14,3,
51011123,Vidunderligt hus tæt på Metro.,849880,Martin,,Vanlse,55.69516,12.48673,Entire home/apt,600,44,2,2021-08-01,0.24,1,52,2,
51012302,Lovely apartment in the best Area in Copenhagen,136760879,Luca,,Nrrebro,55.69045,12.56275,Entire home/apt,786,3,5,2021-11-29,0.70,1,1,5,
51013134,Cosy apartment in Vibrant Nørrebro copenhagen,5208335,Niels,,Bispebjerg,55.6985,12.53511,Entire home/apt,600,4,3,2021-09-05,0.36,1,6,3,
51015049,Skøn lejlighed på Christianshavn,412707036,Anna,,Indre By,55.67645,12.59898,Entire home/apt,1050,4,6,2022-03-27,0.81,1,291,6,
51016765,Nyhavn's spacious apartment & shared roof terrace,412718133,Daniel,,Indre By,55.68134,12.59124,Entire home/apt,1979,3,2,2022-03-25,0.26,1,344,2,
51018519,Lokal keramikerbolig på charmerende Nørrebro,3769397,"Tinne, Mikkel & Eik",,Nrrebro,55.69703,12.55471,Entire home/apt,825,2,3,2021-08-25,0.36,1,0,3,
51019846,"Hus tæt ved skov, strand og by",47230761,Freja,,Bispebjerg,55.72747,12.52119,Entire home/apt,1010,4,0,,,1,0,0,
51020045,"Spacious and charming apartment, Nørrebro",76089392,Anders,,Nrrebro,55.68793,12.54602,Entire home/apt,1000,2,0,,,1,0,0,
51028942,Romantic and cute flat in beautiful courtyard,41351338,Martin,,Indre By,55.67114,12.59344,Entire home/apt,650,2,10,2021-09-11,1.20,1,0,10,
51029239,Hyggeligt og centralt værelse i København,2643426,Amalie,,Amager st,55.66191,12.61254,Private room,490,3,9,2021-10-31,1.20,1,0,9,
51029635,Luxury in heart of Copenhagen - parking available,5575117,Katharina,,Vesterbro-Kongens Enghave,55.65827,12.56156,Entire home/apt,1100,4,3,2021-10-30,0.40,2,69,3,
51033444,Newly renovated home in Østerbro,11736668,Nanna,,sterbro,55.70487,12.58062,Entire home/apt,850,3,2,2021-08-29,0.26,1,10,2,
51033603,Cozy apartment with balcony,7895854,Kevin,,Frederiksberg,55.69193,12.53193,Entire home/apt,800,2,0,,,1,0,0,
51034427,Bright Apartment near City Center and Beach.,53839071,Gediminas,,Amager st,55.66607,12.61529,Entire home/apt,750,2,1,2021-11-28,0.24,1,0,1,
51035086,Cosy apartment in Østerbro,87000074,Michael,,sterbro,55.70644,12.57968,Entire home/apt,700,5,0,,,1,0,0,
51037165,"Cute, quiet, airy and chic CPH aptmnt, great area",584774,Helene,,Bispebjerg,55.70737,12.53025,Entire home/apt,751,7,1,2021-08-30,0.14,1,0,1,
51037280,Hyggelig lejlighed centralt placeret på Vesterbro,23334125,Anne Hedeager,,Vesterbro-Kongens Enghave,55.66794,12.54082,Entire home/apt,800,2,5,2021-11-28,0.62,1,48,5,
51042944,Rent a room in the middle of Copenhagen,97274427,Maja,,Vesterbro-Kongens Enghave,55.6723756584177,12.553673569453172,Private room,471,1,0,,,2,6,0,
51043601,Cosy apartment in the heart of Nørrebro,150619722,Sofus,,Nrrebro,55.69108,12.55882,Entire home/apt,975,4,8,2022-01-02,0.99,1,0,8,
51043942,Modern Bedroom with balcony,89737920,Jiří,,Amager st,55.66605,12.62256,Private room,180,2,1,2021-07-24,0.12,1,0,1,
51044169,"Wonderful mansion at Frederiksberg, Copenhagen.",412980051,Frederik,,Frederiksberg,55.67679,12.54057,Entire home/apt,1280,3,0,,,1,357,0,
51045495,Nice little apartment - close to Central Station,177116858,Stefan,,Vesterbro-Kongens Enghave,55.66855,12.5579,Entire home/apt,853,1,0,,,1,0,0,
51051812,"Stunning designer apartment, completely renovated!",413062413,Christian,,Frederiksberg,55.68355,12.54779,Entire home/apt,1800,5,1,2021-08-10,0.13,1,19,1,
51053063,3-vær. københavnerlejlighed centralt på Nørrebro,39317351,My,,Nrrebro,55.69491,12.54666,Entire home/apt,800,5,1,2021-08-14,0.13,1,0,1,
51053790,New Yorker toplanslejlighed i Ørestad,258569278,Christina,,Amager Vest,55.63185,12.57642,Entire home/apt,903,4,3,2021-10-20,0.40,1,210,3,
51054952,Big and spacious room,3473219,Malou,,Valby,55.66648,12.51791,Private room,300,21,2,2021-08-08,0.25,3,303,2,
51054965,"Room with breakfast, own parking. Close to airport",11370544,Jørgen,,Amager st,55.66474,12.61027,Private room,493,1,11,2021-12-09,1.31,2,0,11,
51056533,Bright apartment with sea view close to central st,308725721,Marie,,Vesterbro-Kongens Enghave,55.65672,12.55901,Entire home/apt,1200,2,5,2022-02-27,0.61,1,0,5,
51058676,Hyggelig lejlighed i dejligt område af København,145810683,Marie,,sterbro,55.71203,12.56647,Entire home/apt,533,4,1,2021-08-12,0.13,1,0,1,
51063724,Cosy two room apartment in central Copenhagen,31456287,Steven,,Vanlse,55.69244,12.50285,Entire home/apt,479,7,6,2021-09-26,0.79,1,60,6,
51063834,Cozy Modern Idyllic House,4587525,Amalie,,Amager st,55.64998,12.63584,Entire home/apt,1250,3,2,2021-09-24,0.25,1,334,2,
51074407,To lyse sammenhængende værelser m egen spiseplads.,16032992,Lene,,Frederiksberg,55.68408,12.54318,Private room,795,3,2,2021-11-14,0.27,2,3,2,
51075689,Bright 1-bedroom flat in center of Copenhagen,18997780,Natascha,,Nrrebro,55.68267,12.55756,Entire home/apt,990,3,5,2022-02-28,0.61,1,0,5,
51076043,Beautiful three room app. in central Copenhagen,404551319,Lilo Adonia,,Brnshj-Husum,55.70564,12.49621,Entire home/apt,1103,3,0,,,1,6,0,
51076221,"Bright, new apartment with perfect public transportation",384501,Henrietta,,Amager Vest,55.62512,12.57564,Entire home/apt,750,1,2,2021-08-09,0.25,1,219,2,
51079675,Family friendly apartment right next to the metro,184824988,Mikala,,Nrrebro,55.70473,12.54762,Entire home/apt,890,5,1,2021-10-21,0.19,1,0,1,
51079958,"Spacious, charming appartment 10 min from Cph",118774227,Maria,,Valby,55.66628,12.49109,Entire home/apt,800,1,1,2021-07-29,0.12,1,3,1,
51082091,Cozy two rooms apartment,384837013,Clara,,Frederiksberg,55.68423,12.53194,Entire home/apt,2000,3,2,2021-08-15,0.25,2,241,2,
51083188,Lovely 2 Bedr. Apart in Copenhagen trendiest zone,5458650,Yahia,,Vesterbro-Kongens Enghave,55.672962,12.554807,Entire home/apt,1383,3,8,2021-09-27,1.01,1,0,8,
51083616,Skøn ny lejlighed 15 min. fra Rådhuspladsen,413332957,Helene Baatz,,Valby,55.65263,12.52068,Entire home/apt,695,2,10,2022-02-27,1.21,1,6,10,
51086124,Private room..in the Copenhagen zone one,411496114,Shan,,Amager Vest,55.65744,12.60203,Private room,349,1,30,2022-03-14,3.66,1,25,30,
51086547,Herskabslejlighed på Vesterbro,25268677,Jessica,,Vesterbro-Kongens Enghave,55.67374,12.55734,Entire home/apt,1200,3,0,,,1,0,0,
51086695,Beautiful Classic Copenhagen Appartment,22479570,Monir,,Vesterbro-Kongens Enghave,55.64877,12.53489,Entire home/apt,320,3,8,2022-03-19,0.99,1,0,8,
51096278,Stor og skøn lejlighed i hjertet af København,151388035,Sisse,,Amager Vest,55.66619,12.59665,Entire home/apt,850,2,4,2021-09-19,0.53,1,20,4,
51097627,Spacious and beautiful flat in vibrant Nørrebro,17935399,Mathias,,Nrrebro,55.69407,12.54641,Entire home/apt,950,4,2,2022-02-06,0.70,1,224,2,
51097759,Cozy apt. in hip and central Nørrebro near metro,70478103,Sasha,,Nrrebro,55.70105,12.54969,Entire home/apt,1200,2,8,2021-11-28,0.96,1,0,8,
51099539,"Modern, Cosy Apartment with a View!",6252772,Jacob,,Amager Vest,55.64551,12.5872,Entire home/apt,700,150,1,2021-08-17,0.13,1,0,1,
51100802,Original CPH apartment with a large balcony,34767201,Celine,,Nrrebro,55.69046,12.555,Entire home/apt,1200,2,9,2022-03-13,1.36,1,88,9,
51106982,Charming room in lovely neighborhood,80542255,Johanna,,sterbro,55.69915,12.5813,Private room,353,5,1,2021-07-28,0.12,1,0,1,
51107459,LOVELY ROOM FOR RENT IN VALBY COPENHAGEN,412918036,Cinthia,,Valby,55.65435,12.50645,Private room,127,7,2,2021-08-30,0.26,1,0,2,
51114146,Nice apartment near the Beach,250009290,Anne Lilke,,Amager st,55.65408,12.61459,Entire home/apt,560,4,8,2021-11-14,0.99,1,227,8,
51114530,Spacious NYC style loft with private outdoor patio,7846080,Andrew,,sterbro,55.71069,12.57342,Entire home/apt,650,2,1,2021-08-21,0.14,1,0,1,
51114813,"Charming, much-loved apartment in Copenhagen",14412669,Gareth,,sterbro,55.698414,12.586967,Entire home/apt,900,3,5,2021-10-03,0.63,1,0,5,
51115016,Spacious Apartment and Perfect Location,103801523,Frederik,,Nrrebro,55.69374,12.54247,Entire home/apt,1900,1,8,2021-11-29,0.95,1,356,8,
51116060,Lovely 1-bedroom condo with amazing outside area.,413635763,Sarah,,Frederiksberg,55.68881,12.52832,Entire home/apt,550,2,11,2022-02-23,1.57,1,0,11,
51117581,Central 5-værelses med altaner og vintagemøbler,180117864,Maria,,Frederiksberg,55.68097,12.52674,Entire home/apt,1500,6,8,2021-08-29,0.98,1,257,8,
51121226,Egen lejlighed i hjertet af Vesterbro,60758214,Amalie,,Vesterbro-Kongens Enghave,55.66621,12.54843,Entire home/apt,1300,3,3,2021-12-20,0.78,1,83,3,
51122682,"""Hyggelig"" Copenhagen Apartment near City Center!",123792883,Thomas,,Amager st,55.6659,12.61337,Entire home/apt,740,3,6,2022-03-21,0.73,1,2,6,
51123951,Hyggelig lejlighed med børnevenligt gårdmiljø.,413711469,Pernille,,Amager st,55.65609,12.61796,Entire home/apt,650,2,10,2022-02-27,1.21,1,13,10,
51127816,2-værelses lejlighed på Østerbro,413749474,Elisabeth,,sterbro,55.71091,12.57008,Entire home/apt,700,1,1,2021-08-31,0.14,1,0,1,
51135543,"Stort værelse i fantastisk villa, centrum, Cph.",239295917,Morten,,Valby,55.65233,12.52336,Private room,300,2,29,2022-03-24,3.75,2,173,29,
51136447,Autocamper i min smukke have. Køkken/bad i huset,239295917,Morten,,Valby,55.64154,12.5206,Entire home/apt,303,1,4,2021-11-20,0.50,2,149,4,
51136779,Idyllic apartment with a lovely courtyard,50754637,Freja,,Amager Vest,55.66297,12.59839,Entire home/apt,750,2,12,2022-03-20,1.86,1,8,12,
51137265,Central apartment in quiet area next to the lakes,37641014,Saud,,Indre By,55.68337,12.56126,Entire home/apt,1100,2,7,2021-12-04,1.14,1,35,7,
51139090,Skøn lejlighed med stor privat tagterrasse,21271893,Anna,,Vesterbro-Kongens Enghave,55.64506,12.5511,Entire home/apt,1100,7,0,,,1,246,0,
51139158,Sea view in the heart of Copenhagen,73178951,Sonny,,Amager Vest,55.659058,12.56948,Entire home/apt,1100,2,3,2021-09-19,0.37,1,87,3,
51140334,Cosy apartment in the heart of Copenhagen,13516017,Mette,,Vesterbro-Kongens Enghave,55.66943,12.54936,Entire home/apt,1000,5,6,2021-11-22,0.74,1,6,6,
51142152,Vesterbro lejlighed med altan,29561774,Magnus,,Vesterbro-Kongens Enghave,55.66786,12.54923,Entire home/apt,680,2,2,2021-10-22,0.24,1,0,2,
51143204,BEAUTIFUL & COZY APT NEAR MEATPACKING IN CPH V,73655149,Renata,,Vesterbro-Kongens Enghave,55.6668,12.55359,Entire home/apt,700,14,2,2022-01-07,0.28,1,24,2,
51144126,Bright and spacious apartment close to city center,140360210,Sophie,,Amager Vest,55.66402,12.60048,Entire home/apt,700,1,3,2021-11-27,0.37,1,0,3,
51144327,7 august-14 august. Stort værelse på Bryggen,99112639,Ludvig,,Amager Vest,55.66293,12.58217,Private room,300,4,0,,,1,0,0,
51147940,Room with private bathroom in central Copenhagen,113015532,Kasper,,sterbro,55.69719,12.58055,Private room,550,1,9,2022-01-29,1.09,1,2,9,
51158497,Charming and bright apartment in Frederiksberg,19594607,Daniel,,Frederiksberg,55.67452,12.54364,Entire home/apt,1200,4,5,2021-11-07,0.62,1,0,5,
51159977,Cozy apartment in Nørrebro,29955593,Anders,,Nrrebro,55.69286,12.55443,Entire home/apt,800,2,4,2021-10-18,0.50,1,254,4,
51163483,Charming apart. with garden in the heart Nørrebro,7943825,Olivia,,Nrrebro,55.6922,12.56623,Entire home/apt,750,2,4,2021-12-23,0.53,1,209,4,
51163991,LYS & LÆKKER LEJLIGHED MED UDSIGT OVER VANDET,77719121,Christina Moth,,Vesterbro-Kongens Enghave,55.645844,12.553475,Entire home/apt,1200,3,5,2021-10-20,0.62,1,64,5,
51167623,"Cozy apartment with balcony, close to the lakes",55666882,Louise,,Indre By,55.68254,12.56461,Entire home/apt,807,2,4,2022-03-06,0.66,1,55,4,
51178844,3 etagers unik lejlighed på 160 m2 i Københavncity,4946465,Ditte,,Indre By,55.67952,12.57457,Entire home/apt,3500,3,6,2021-11-29,0.80,1,278,6,
51179469,Townhouse with private garden - central Copenhagen,86520155,Viben,,Vesterbro-Kongens Enghave,55.67218,12.5463,Entire home/apt,1386,2,8,2022-03-07,1.04,1,0,8,
51181720,Apartment in beautiful surroundings near Cph,106165885,Rosa,,Valby,55.66106,12.51182,Entire home/apt,750,2,7,2022-03-06,0.95,1,59,7,
51182182,Luksus værelse,133592460,Martin,,Amager Vest,55.62198,12.57043,Private room,450,1,0,,,1,365,0,
51182772,Cosy room with garden in the center of Copenhagen,186630887,Charlotte,,Frederiksberg,55.67743,12.5479,Private room,650,2,14,2022-03-27,1.76,2,356,14,
51183659,"Skøn og rummelig lejlighed, lige ved metro, strand",57979737,René,,Amager st,55.66406,12.61484,Entire home/apt,615,1,17,2022-03-04,2.31,1,9,17,
51184190,Unique arpartment in Vesterbro,37860774,Jacob,,Vesterbro-Kongens Enghave,55.66572,12.54225,Entire home/apt,799,1,0,,,2,308,0,
51191114,"1.Heart of city, front of bus and metro, cosy room",269197131,Fred,,Frederiksberg,55.68263,12.54682,Private room,470,1,3,2021-11-30,0.37,5,360,3,
51191507,"Heart of the city, front of bus and metro station",269197131,Fred,,Frederiksberg,55.68499,12.54899,Private room,480,1,4,2021-11-12,0.50,5,313,4,
51191644,"heart of city with balcony, front bus-metro s,cosy",269197131,Fred,,Frederiksberg,55.683,12.54916,Private room,550,1,3,2021-12-15,0.43,5,365,3,
51201597,Beautiful & child-friendly townhouse with garden,6552654,Søren,,Amager Vest,55.6454,12.59637,Entire home/apt,1144,6,1,2021-08-14,0.13,1,59,1,
51202697,"Charming apartment in Frederiksberg, Copenhagen",29497091,Julia,,Frederiksberg,55.68699,12.52714,Entire home/apt,939,3,10,2022-03-28,1.21,1,29,10,
51204969,Spacious townhouse in upcoming part of CPH,4066258,Andreas,,Indre By,55.68682,12.6131,Entire home/apt,1495,1,5,2021-11-15,0.68,1,0,5,
51206506,Modern apartment in beautiful central neighborhood,92375208,Annamaria,,Frederiksberg,55.6848,12.53254,Entire home/apt,1000,1,9,2021-10-31,1.18,1,155,9,
51212257,"Apartment in Central Copenhagen, cozy and nice!",414538010,Elvis Valdemar,,Indre By,55.68146,12.57284,Entire home/apt,943,4,10,2022-03-14,1.30,1,1,10,
51218764,"Nice cozy apartment, close to the city centre.",30693358,Ian,,Amager Vest,55.66569,12.59774,Entire home/apt,700,5,0,,,1,0,0,
51222068,The HYGGE apartment <3,2952061,Tobias,,Nrrebro,55.70171,12.55142,Entire home/apt,594,6,3,2022-02-16,0.58,1,29,3,
51222504,Charming apartment in the heart of Østerbro,4417150,Ditte,,sterbro,55.70505,12.58441,Entire home/apt,600,4,2,2022-02-18,1.13,1,4,2,
51222997,"Quiet, centrally located hideaway",6658367,Nikolaj,,Vesterbro-Kongens Enghave,55.67071,12.54215,Entire home/apt,700,2,3,2022-03-20,1.32,1,164,3,
51237967,Room for rent next CBS and metro,331774165,Isabel,,Frederiksberg,55.6839,12.52546,Private room,381,25,1,2021-10-08,0.17,3,319,1,
51238922,Spacious apartment in the heart of Copenhagen,356292267,Cecilie,,Indre By,55.68579,12.58597,Entire home/apt,1224,2,7,2022-02-28,0.87,1,338,7,
51240691,Bright modern apartment by the beach,53024577,Julia,,Amager st,55.66599,12.6286,Entire home/apt,538,3,1,2021-12-30,0.33,1,0,1,
51241739,City apartment with big private rooftop,18144599,Simone,,Vesterbro-Kongens Enghave,55.64629,12.5516,Entire home/apt,895,2,1,2021-07-30,0.12,1,195,1,
51254380,Cozy and clean apartment in central Copenhagen,106246707,Sarah,,Nrrebro,55.69227,12.54639,Entire home/apt,700,3,3,2021-11-29,0.44,1,1,3,
51255743,Modern apartment in the heart of Copenhagen,42897385,Johannes,,Vesterbro-Kongens Enghave,55.66668,12.53297,Entire home/apt,728,2,3,2022-03-20,1.88,1,187,3,
51256917,Cosy 2 room apartment in quiet area close to Metro,293330304,Michelle,,sterbro,55.70674,12.57803,Entire home/apt,893,2,6,2022-01-02,1.18,1,29,6,
51259300,Spacious apartment in Copenhagen near metro,180417067,Kristine,,Frederiksberg,55.69108,12.53263,Entire home/apt,1243,2,1,2021-12-01,0.25,1,309,1,
51260284,Skøn lejlighed i baghus med altan,180621175,Steffen,,Vesterbro-Kongens Enghave,55.67074,12.54526,Entire home/apt,836,2,2,2021-09-19,0.29,1,178,2,
51263487,"Stor lejlighed med altan,centralt på Frederiksberg",25469922,Joy,,Frederiksberg,55.6872,12.52795,Entire home/apt,800,3,1,2021-09-10,0.15,1,308,1,
51264120,Apt in one of Copenhagen’s most popular places,1411976,Anahi,,Nrrebro,55.68753,12.54552,Entire home/apt,400,7,1,2021-11-01,0.20,1,0,1,
51265734,Beautiful and newly renovated central Copenhagen,30268159,Maja,,Frederiksberg,55.67959,12.54613,Entire home/apt,1100,4,7,2021-12-26,0.96,1,12,7,
51272897,Spacious & cozy apt. central located on Vesterbro,377665248,Thomas,,Vesterbro-Kongens Enghave,55.67045,12.56052,Entire home/apt,1121,2,7,2021-12-13,1.06,1,16,7,
51274824,Unique location - room with balcony!,395214037,Lisa,,Indre By,55.68726,12.5676,Private room,525,1,7,2021-10-07,0.98,1,114,7,
51275300,Skønt værelse med fælles køkken og bad,1608326,Karin Munkholm,,Vesterbro-Kongens Enghave,55.67095,12.54283,Private room,494,1,16,2021-11-21,2.11,2,179,16,
51276704,Cosy and central in green and silent sorroundings,17975284,Kaspar,,Nrrebro,55.6931,12.53899,Entire home/apt,643,2,2,2022-03-06,0.26,1,5,2,
51277485,Charming apartment in the heart of Copenhagen,40512156,Anders,,Frederiksberg,55.68064,12.52407,Entire home/apt,400,3,9,2021-12-28,1.15,2,0,9,
51279263,Great apartment close to what you need,14625360,Siri,,Vesterbro-Kongens Enghave,55.66552,12.54193,Entire home/apt,600,2,12,2022-03-13,1.50,1,176,12,
51280407,Amazing sea view apartment located in city center,195815843,Ying(Nicole),,Vesterbro-Kongens Enghave,55.65919,12.56223,Private room,773,1,1,2022-03-20,1,1,363,1,
51284265,Entire loft apartment in villa-house + free bikes,26457165,Kiril,,Amager st,55.65331,12.62129,Entire home/apt,550,4,4,2022-01-08,0.60,1,58,4,
51284606,Unique apartment in the heart of Cph,79097403,Linnea,,Indre By,55.68141,12.59275,Entire home/apt,1700,3,11,2022-03-25,1.41,1,5,11,
51285436,Bright apartment w. south facing balcony,17507704,Kirstine,,Vesterbro-Kongens Enghave,55.66993,12.55496,Entire home/apt,921,4,4,2022-03-13,0.53,1,5,4,
51291985,Lovely 2 room apartment in the heart of Copenhagen,292254478,Toke,,Vesterbro-Kongens Enghave,55.66474,12.54579,Entire home/apt,580,3,3,2021-10-11,0.47,1,0,3,
51293130,Beautiful 90m2 apartment in the heart ofCopenhagen,137157267,Mathias,,Indre By,55.6809,12.57045,Entire home/apt,1450,2,35,2022-03-13,4.43,1,16,35,
51293141,2 person bedroom in the heart of Nørrebro,2122180,Dena,,Frederiksberg,55.68395,12.55331,Private room,479,2,6,2022-02-24,0.76,1,65,6,
51293376,"105 m2, 3 room familyfriendly apartment, Østerbro",415383709,Boran,,Nrrebro,55.70686,12.550013,Entire home/apt,1160,4,6,2021-11-05,0.79,1,5,6,
51295626,1-bedroom apartment with balkony near Fælledparken,415934614,Sofie Juel,,sterbro,55.70974,12.5684,Entire home/apt,729,3,14,2022-02-11,1.76,1,92,14,
51295743,Cosy apartment in the city center,68207258,Britt,,Vesterbro-Kongens Enghave,55.66845,12.54582,Entire home/apt,900,4,0,,,2,0,0,
51296116,Lovely apartment in the urban area of Copenhagen,82356372,Katja,,Bispebjerg,55.71085,12.53259,Entire home/apt,399,6,4,2021-10-08,0.60,1,93,4,
51298720,Skøn central lejlighed med stor altan og grøn gård,234902759,Cecilie,,Vesterbro-Kongens Enghave,55.66817,12.54847,Entire home/apt,620,2,3,2021-08-30,0.38,1,72,3,
51299908,Cosy room in a shared flat in Nordvest,26725107,Kestutis,,Bispebjerg,55.7108,12.53047,Private room,300,1,0,,,1,67,0,
51301710,Hyggelig og charmerende lejlighed med dejlig altan,112914811,Andreas,,Nrrebro,55.68975,12.55961,Entire home/apt,760,4,4,2021-09-27,0.54,1,160,4,
51305138,"Flot lejlighed med altan, tæt på centrum og strand",26242593,Caroline,,Amager st,55.66159,12.62292,Entire home/apt,800,2,4,2021-11-08,0.58,1,26,4,
51305224,Canalhouse w private dock & direct access to water,10592634,Trine,,Vesterbro-Kongens Enghave,55.64824,12.54743,Entire home/apt,1071,5,0,,,1,286,0,
51305459,Skøn 2 værelses lejlighed med lækker altan,255313856,Camilla,,Vesterbro-Kongens Enghave,55.65703,12.54854,Entire home/apt,600,2,7,2022-02-13,0.91,1,0,7,
51306657,Cozy little apartment in the center of Noerrebro,59598972,Josefine,,Nrrebro,55.69156,12.56152,Entire home/apt,891,2,6,2021-09-19,0.79,1,0,6,
51306697,Skøn lejlighed i København. Tæt på Metro.,3922569,Ulla,,Frederiksberg,55.68696,12.53231,Entire home/apt,720,1,0,,,1,0,0,
51317892,Sunlit room in pretty apartment & calm area,86996267,Hanna,,Bispebjerg,55.72605,12.52865,Private room,300,6,4,2022-01-01,0.57,2,0,4,
51321879,"Light, cozy studio apartment in lovely Nordvest",2971363,Maja,,Bispebjerg,55.71455,12.53448,Entire home/apt,395,4,6,2021-12-27,0.78,1,0,6,
